DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2021-12-01,yes,10th & K St NW,41.0,42.0,1.0,23,0.0,1.8
2021-12-02,yes,10th & K St NW,37.0,36.0,-1.0,23,-0.0,1.6
2021-12-03,yes,10th & K St NW,37.0,38.0,1.0,23,0.0,1.6
2021-12-04,no,10th & K St NW,36.0,26.0,-10.0,23,-0.4,1.6
2021-12-05,no,10th & K St NW,22.0,27.0,5.0,23,0.2,1.0
2021-12-06,yes,10th & K St NW,44.0,38.0,-6.0,23,-0.3,1.9
2021-12-07,yes,10th & K St NW,34.0,29.0,-5.0,23,-0.2,1.5
2021-12-08,yes,10th & K St NW,23.0,33.0,10.0,23,0.4,1.0
2021-12-09,yes,10th & K St NW,27.0,28.0,1.0,23,0.0,1.2
2021-12-10,yes,10th & K St NW,47.0,32.0,-15.0,23,-0.7,2.0
2021-12-11,no,10th & K St NW,33.0,39.0,6.0,23,0.3,1.4
2021-12-12,no,10th & K St NW,32.0,30.0,-2.0,23,-0.1,1.4
2021-12-13,yes,10th & K St NW,25.0,20.0,-5.0,23,-0.2,1.1
2021-12-14,yes,10th & K St NW,25.0,20.0,-5.0,23,-0.2,1.1
2021-12-15,yes,10th & K St NW,29.0,26.0,-3.0,23,-0.1,1.3
2021-12-16,yes,10th & K St NW,43.0,36.0,-7.0,23,-0.3,1.9
2021-12-17,yes,10th & K St NW,27.0,26.0,-1.0,23,-0.0,1.2
2021-12-18,no,10th & K St NW,28.0,20.0,-8.0,23,-0.3,1.2
2021-12-19,no,10th & K St NW,21.0,21.0,0.0,23,0.0,0.9
2021-12-20,yes,10th & K St NW,16.0,13.0,-3.0,23,-0.1,0.7
2021-12-21,yes,10th & K St NW,19.0,12.0,-7.0,23,-0.3,0.8
2021-12-22,yes,10th & K St NW,20.0,14.0,-6.0,23,-0.3,0.9
2021-12-23,yes,10th & K St NW,16.0,18.0,2.0,23,0.1,0.7
2021-12-24,yes,10th & K St NW,11.0,11.0,0.0,23,0.0,0.5
2021-12-25,no,10th & K St NW,10.0,10.0,0.0,23,0.0,0.4
2021-12-26,no,10th & K St NW,16.0,19.0,3.0,23,0.1,0.7
2021-12-27,yes,10th & K St NW,15.0,9.0,-6.0,23,-0.3,0.7
2021-12-28,yes,10th & K St NW,18.0,16.0,-2.0,23,-0.1,0.8
2021-12-29,yes,10th & K St NW,10.0,13.0,3.0,23,0.1,0.4
2021-12-30,yes,10th & K St NW,19.0,19.0,0.0,23,0.0,0.8
2021-12-31,yes,10th & K St NW,21.0,21.0,0.0,23,0.0,0.9
2022-01-01,no,10th & K St NW,4.0,12.0,8.0,23,0.3,0.2
2022-01-02,no,10th & K St NW,13.0,12.0,-1.0,23,-0.0,0.6
2022-01-03,yes,10th & K St NW,1.0,1.0,0.0,23,0.0,0.0
2022-01-04,yes,10th & K St NW,2.0,1.0,-1.0,23,-0.0,0.1
2022-01-05,yes,10th & K St NW,7.0,8.0,1.0,23,0.0,0.3
2022-01-06,yes,10th & K St NW,10.0,11.0,1.0,23,0.0,0.4
2022-01-07,yes,10th & K St NW,9.0,5.0,-4.0,23,-0.2,0.4
2022-01-08,no,10th & K St NW,11.0,10.0,-1.0,23,-0.0,0.5
2022-01-09,no,10th & K St NW,8.0,8.0,0.0,23,0.0,0.3
2022-01-10,yes,10th & K St NW,20.0,18.0,-2.0,23,-0.1,0.9
2022-01-11,yes,10th & K St NW,17.0,14.0,-3.0,23,-0.1,0.7
2022-01-12,yes,10th & K St NW,22.0,17.0,-5.0,23,-0.2,1.0
2022-01-13,yes,10th & K St NW,15.0,16.0,1.0,23,0.0,0.7
2022-01-14,yes,10th & K St NW,13.0,17.0,4.0,23,0.2,0.6
2022-01-15,no,10th & K St NW,11.0,8.0,-3.0,23,-0.1,0.5
2022-01-16,no,10th & K St NW,4.0,2.0,-2.0,23,-0.1,0.2
2022-01-17,yes,10th & K St NW,8.0,8.0,0.0,23,0.0,0.3
2022-01-18,yes,10th & K St NW,9.0,10.0,1.0,23,0.0,0.4
2022-01-19,yes,10th & K St NW,25.0,17.0,-8.0,23,-0.3,1.1
2022-01-20,yes,10th & K St NW,7.0,11.0,4.0,23,0.2,0.3
2022-01-21,yes,10th & K St NW,4.0,15.0,11.0,23,0.5,0.2
2022-01-22,no,10th & K St NW,20.0,16.0,-4.0,23,-0.2,0.9
2022-01-23,no,10th & K St NW,12.0,6.0,-6.0,23,-0.3,0.5
2022-01-24,yes,10th & K St NW,12.0,12.0,0.0,23,0.0,0.5
2022-01-25,yes,10th & K St NW,14.0,12.0,-2.0,23,-0.1,0.6
2022-01-26,yes,10th & K St NW,21.0,18.0,-3.0,23,-0.1,0.9
2022-01-27,yes,10th & K St NW,13.0,18.0,5.0,23,0.2,0.6
2022-01-28,yes,10th & K St NW,13.0,8.0,-5.0,23,-0.2,0.6
2022-01-29,no,10th & K St NW,5.0,7.0,2.0,23,0.1,0.2
2022-01-30,no,10th & K St NW,10.0,4.0,-6.0,23,-0.3,0.4
2022-01-31,yes,10th & K St NW,12.0,12.0,0.0,23,0.0,0.5
2022-02-01,yes,10th & K St NW,13.0,13.0,0.0,23,0.0,0.6
2022-02-02,yes,10th & K St NW,24.0,27.0,3.0,23,0.1,1.0
2022-02-03,yes,10th & K St NW,12.0,8.0,-4.0,23,-0.2,0.5
2022-02-04,yes,10th & K St NW,9.0,8.0,-1.0,23,-0.0,0.4
2022-02-05,no,10th & K St NW,13.0,16.0,3.0,23,0.1,0.6
2022-02-06,no,10th & K St NW,10.0,14.0,4.0,23,0.2,0.4
2022-02-07,yes,10th & K St NW,14.0,13.0,-1.0,23,-0.0,0.6
2022-02-08,yes,10th & K St NW,11.0,8.0,-3.0,23,-0.1,0.5
2022-02-09,yes,10th & K St NW,27.0,28.0,1.0,23,0.0,1.2
2022-02-10,yes,10th & K St NW,24.0,23.0,-1.0,23,-0.0,1.0
2022-02-11,yes,10th & K St NW,25.0,20.0,-5.0,23,-0.2,1.1
2022-02-12,no,10th & K St NW,17.0,16.0,-1.0,23,-0.0,0.7
2022-02-13,no,10th & K St NW,5.0,5.0,0.0,23,0.0,0.2
2022-02-14,yes,10th & K St NW,10.0,9.0,-1.0,23,-0.0,0.4
2022-02-15,yes,10th & K St NW,15.0,17.0,2.0,23,0.1,0.7
2022-02-16,yes,10th & K St NW,13.0,25.0,12.0,23,0.5,0.6
2022-02-17,yes,10th & K St NW,19.0,25.0,6.0,23,0.3,0.8
2022-02-18,yes,10th & K St NW,14.0,17.0,3.0,23,0.1,0.6
2022-02-19,no,10th & K St NW,17.0,12.0,-5.0,23,-0.2,0.7
2022-02-20,no,10th & K St NW,21.0,12.0,-9.0,23,-0.4,0.9
2022-02-21,yes,10th & K St NW,16.0,12.0,-4.0,23,-0.2,0.7
2022-02-22,yes,10th & K St NW,19.0,17.0,-2.0,23,-0.1,0.8
2022-02-23,yes,10th & K St NW,27.0,27.0,0.0,23,0.0,1.2
2022-02-24,yes,10th & K St NW,11.0,15.0,4.0,23,0.2,0.5
2022-02-25,yes,10th & K St NW,19.0,22.0,3.0,23,0.1,0.8
2022-02-26,no,10th & K St NW,19.0,24.0,5.0,23,0.2,0.8
2022-02-27,no,10th & K St NW,24.0,23.0,-1.0,23,-0.0,1.0
2022-02-28,yes,10th & K St NW,20.0,17.0,-3.0,23,-0.1,0.9
2022-03-01,yes,10th & K St NW,20.0,21.0,1.0,23,0.0,0.9
2022-03-02,yes,10th & K St NW,32.0,40.0,8.0,23,0.3,1.4
2022-03-03,yes,10th & K St NW,23.0,23.0,0.0,23,0.0,1.0
2022-03-04,yes,10th & K St NW,33.0,26.0,-7.0,23,-0.3,1.4
2022-03-05,no,10th & K St NW,31.0,36.0,5.0,23,0.2,1.3
2022-03-06,no,10th & K St NW,33.0,29.0,-4.0,23,-0.2,1.4
2022-03-07,yes,10th & K St NW,23.0,34.0,11.0,23,0.5,1.0
2022-03-08,yes,10th & K St NW,41.0,29.0,-12.0,23,-0.5,1.8
2022-03-09,yes,10th & K St NW,15.0,13.0,-2.0,23,-0.1,0.7
2022-03-10,yes,10th & K St NW,25.0,29.0,4.0,23,0.2,1.1
2022-03-11,yes,10th & K St NW,38.0,37.0,-1.0,23,-0.0,1.7
2022-03-12,no,10th & K St NW,2.0,5.0,3.0,23,0.1,0.1
2022-03-13,no,10th & K St NW,12.0,13.0,1.0,23,0.0,0.5
2022-03-14,yes,10th & K St NW,27.0,34.0,7.0,23,0.3,1.2
2022-03-15,yes,10th & K St NW,43.0,42.0,-1.0,23,-0.0,1.9
2022-03-16,yes,10th & K St NW,44.0,52.0,8.0,23,0.3,1.9
2022-03-17,yes,10th & K St NW,34.0,15.0,-19.0,23,-0.8,1.5
2022-03-18,yes,10th & K St NW,31.0,32.0,1.0,23,0.0,1.3
2022-03-19,no,10th & K St NW,40.0,39.0,-1.0,23,-0.0,1.7
2022-03-20,no,10th & K St NW,46.0,41.0,-5.0,23,-0.2,2.0
2022-03-21,yes,10th & K St NW,37.0,31.0,-6.0,23,-0.3,1.6
2022-03-22,yes,10th & K St NW,58.0,53.0,-5.0,23,-0.2,2.5
2022-03-23,yes,10th & K St NW,34.0,26.0,-8.0,23,-0.3,1.5
2022-03-24,yes,10th & K St NW,54.0,54.0,0.0,23,0.0,2.3
2022-03-25,yes,10th & K St NW,49.0,54.0,5.0,23,0.2,2.1
2022-03-26,no,10th & K St NW,38.0,38.0,0.0,23,0.0,1.7
2022-03-27,no,10th & K St NW,22.0,22.0,0.0,23,0.0,1.0
2022-03-28,yes,10th & K St NW,27.0,21.0,-6.0,23,-0.3,1.2
2022-03-29,yes,10th & K St NW,35.0,34.0,-1.0,23,-0.0,1.5
2022-03-30,yes,10th & K St NW,40.0,32.0,-8.0,23,-0.3,1.7
2022-03-31,yes,10th & K St NW,38.0,35.0,-3.0,23,-0.1,1.7
2022-04-01,yes,10th & K St NW,33.0,38.0,5.0,23,0.2,1.4
2022-04-02,no,10th & K St NW,39.0,35.0,-4.0,23,-0.2,1.7
2022-04-03,no,10th & K St NW,46.0,39.0,-7.0,23,-0.3,2.0
2022-04-04,yes,10th & K St NW,30.0,29.0,-1.0,23,-0.0,1.3
2022-04-05,yes,10th & K St NW,28.0,25.0,-3.0,23,-0.1,1.2
2022-04-06,yes,10th & K St NW,26.0,28.0,2.0,23,0.1,1.1
2022-04-07,yes,10th & K St NW,26.0,19.0,-7.0,23,-0.3,1.1
2022-04-08,yes,10th & K St NW,36.0,33.0,-3.0,23,-0.1,1.6
2022-04-09,no,10th & K St NW,46.0,32.0,-14.0,23,-0.6,2.0
2022-04-10,no,10th & K St NW,44.0,39.0,-5.0,23,-0.2,1.9
2022-04-11,yes,10th & K St NW,40.0,41.0,1.0,23,0.0,1.7
2022-04-12,yes,10th & K St NW,44.0,43.0,-1.0,23,-0.0,1.9
2022-04-13,yes,10th & K St NW,53.0,48.0,-5.0,23,-0.2,2.3
2022-04-14,yes,10th & K St NW,42.0,38.0,-4.0,23,-0.2,1.8
2022-04-15,yes,10th & K St NW,53.0,58.0,5.0,23,0.2,2.3
2022-04-16,no,10th & K St NW,64.0,61.0,-3.0,23,-0.1,2.8
2022-04-17,no,10th & K St NW,43.0,40.0,-3.0,23,-0.1,1.9
2022-04-18,yes,10th & K St NW,6.0,15.0,9.0,23,0.4,0.3
2022-04-19,yes,10th & K St NW,33.0,38.0,5.0,23,0.2,1.4
2022-04-20,yes,10th & K St NW,43.0,37.0,-6.0,23,-0.3,1.9
2022-04-21,yes,10th & K St NW,42.0,49.0,7.0,23,0.3,1.8
2022-04-22,yes,10th & K St NW,49.0,30.0,-19.0,23,-0.8,2.1
2022-04-23,no,10th & K St NW,27.0,33.0,6.0,23,0.3,1.2
2022-04-24,no,10th & K St NW,44.0,44.0,0.0,23,0.0,1.9
2022-04-25,yes,10th & K St NW,47.0,46.0,-1.0,23,-0.0,2.0
2022-04-26,yes,10th & K St NW,28.0,37.0,9.0,23,0.4,1.2
2022-04-27,yes,10th & K St NW,44.0,54.0,10.0,23,0.4,1.9
2022-04-28,yes,10th & K St NW,53.0,58.0,5.0,23,0.2,2.3
2022-04-29,yes,10th & K St NW,62.0,67.0,5.0,23,0.2,2.7
2022-04-30,no,10th & K St NW,59.0,60.0,1.0,23,0.0,2.6
2022-05-01,no,10th & K St NW,49.0,45.0,-4.0,23,-0.2,2.1
2022-05-02,yes,10th & K St NW,56.0,54.0,-2.0,23,-0.1,2.4
2022-05-03,yes,10th & K St NW,55.0,52.0,-3.0,23,-0.1,2.4
2022-05-04,yes,10th & K St NW,55.0,69.0,14.0,23,0.6,2.4
2022-05-05,yes,10th & K St NW,47.0,43.0,-4.0,23,-0.2,2.0
2022-05-06,yes,10th & K St NW,11.0,10.0,-1.0,23,-0.0,0.5
2022-05-07,no,10th & K St NW,5.0,6.0,1.0,23,0.0,0.2
2022-05-08,no,10th & K St NW,27.0,24.0,-3.0,23,-0.1,1.2
2022-05-09,yes,10th & K St NW,38.0,43.0,5.0,23,0.2,1.7
2022-05-10,yes,10th & K St NW,40.0,42.0,2.0,23,0.1,1.7
2022-05-11,yes,10th & K St NW,44.0,51.0,7.0,23,0.3,1.9
2022-05-12,yes,10th & K St NW,43.0,48.0,5.0,23,0.2,1.9
2022-05-13,yes,10th & K St NW,35.0,38.0,3.0,23,0.1,1.5
2022-05-14,no,10th & K St NW,47.0,44.0,-3.0,23,-0.1,2.0
2022-05-15,no,10th & K St NW,35.0,45.0,10.0,23,0.4,1.5
2022-05-16,yes,10th & K St NW,34.0,32.0,-2.0,23,-0.1,1.5
2022-05-17,yes,10th & K St NW,41.0,41.0,0.0,23,0.0,1.8
2022-05-18,yes,10th & K St NW,38.0,50.0,12.0,23,0.5,1.7
2022-05-19,yes,10th & K St NW,52.0,42.0,-10.0,23,-0.4,2.3
2022-05-20,yes,10th & K St NW,46.0,49.0,3.0,23,0.1,2.0
2022-05-21,no,10th & K St NW,36.0,41.0,5.0,23,0.2,1.6
2022-05-22,no,10th & K St NW,33.0,29.0,-4.0,23,-0.2,1.4
2022-05-23,yes,10th & K St NW,44.0,46.0,2.0,23,0.1,1.9
2022-05-24,yes,10th & K St NW,42.0,37.0,-5.0,23,-0.2,1.8
2022-05-25,yes,10th & K St NW,58.0,67.0,9.0,23,0.4,2.5
2022-05-26,yes,10th & K St NW,57.0,53.0,-4.0,23,-0.2,2.5
2022-05-27,yes,10th & K St NW,27.0,28.0,1.0,23,0.0,1.2
2022-05-28,no,10th & K St NW,27.0,40.0,13.0,23,0.6,1.2
2022-05-29,no,10th & K St NW,46.0,42.0,-4.0,23,-0.2,2.0
2022-05-30,yes,10th & K St NW,27.0,22.0,-5.0,23,-0.2,1.2
2022-05-31,yes,10th & K St NW,43.0,42.0,-1.0,23,-0.0,1.9
2022-06-01,yes,10th & K St NW,32.0,41.0,9.0,23,0.4,1.4
2022-06-02,yes,10th & K St NW,39.0,40.0,1.0,23,0.0,1.7
2022-06-03,yes,10th & K St NW,63.0,53.0,-10.0,23,-0.4,2.7
2022-06-04,no,10th & K St NW,50.0,60.0,10.0,23,0.4,2.2
2022-06-05,no,10th & K St NW,55.0,49.0,-6.0,23,-0.3,2.4
2022-06-06,yes,10th & K St NW,58.0,65.0,7.0,23,0.3,2.5
2022-06-07,yes,10th & K St NW,47.0,46.0,-1.0,23,-0.0,2.0
2022-06-08,yes,10th & K St NW,60.0,54.0,-6.0,23,-0.3,2.6
2022-06-09,yes,10th & K St NW,43.0,61.0,18.0,23,0.8,1.9
2022-06-10,yes,10th & K St NW,50.0,65.0,15.0,23,0.7,2.2
2022-06-11,no,10th & K St NW,32.0,33.0,1.0,23,0.0,1.4
2022-06-12,no,10th & K St NW,36.0,39.0,3.0,23,0.1,1.6
2022-06-13,yes,10th & K St NW,48.0,45.0,-3.0,23,-0.1,2.1
2022-06-14,yes,10th & K St NW,52.0,55.0,3.0,23,0.1,2.3
2022-06-15,yes,10th & K St NW,53.0,50.0,-3.0,23,-0.1,2.3
2022-06-16,yes,10th & K St NW,60.0,65.0,5.0,23,0.2,2.6
2022-06-17,yes,10th & K St NW,61.0,60.0,-1.0,23,-0.0,2.7
2022-06-18,no,10th & K St NW,54.0,66.0,12.0,23,0.5,2.3
2022-06-19,no,10th & K St NW,49.0,46.0,-3.0,23,-0.1,2.1
2022-06-20,yes,10th & K St NW,30.0,26.0,-4.0,23,-0.2,1.3
2022-06-21,yes,10th & K St NW,56.0,50.0,-6.0,23,-0.3,2.4
2022-06-22,yes,10th & K St NW,40.0,50.0,10.0,23,0.4,1.7
2022-06-23,yes,10th & K St NW,50.0,49.0,-1.0,23,-0.0,2.2
2022-06-24,yes,10th & K St NW,57.0,55.0,-2.0,23,-0.1,2.5
2022-06-25,no,10th & K St NW,57.0,54.0,-3.0,23,-0.1,2.5
2022-06-26,no,10th & K St NW,54.0,60.0,6.0,23,0.3,2.3
2022-06-27,yes,10th & K St NW,54.0,41.0,-13.0,23,-0.6,2.3
2022-06-28,yes,10th & K St NW,73.0,78.0,5.0,23,0.2,3.2
2022-06-29,yes,10th & K St NW,57.0,64.0,7.0,23,0.3,2.5
2022-06-30,yes,10th & K St NW,60.0,57.0,-3.0,23,-0.1,2.6
2022-07-01,yes,10th & K St NW,46.0,46.0,0.0,23,0.0,2.0
2022-07-02,no,10th & K St NW,45.0,33.0,-12.0,23,-0.5,2.0
2022-07-03,no,10th & K St NW,30.0,45.0,15.0,23,0.7,1.3
2022-07-04,yes,10th & K St NW,53.0,55.0,2.0,23,0.1,2.3
2022-07-05,yes,10th & K St NW,50.0,52.0,2.0,23,0.1,2.2
2022-07-06,yes,10th & K St NW,49.0,53.0,4.0,23,0.2,2.1
2022-07-07,yes,10th & K St NW,47.0,52.0,5.0,23,0.2,2.0
2022-07-08,yes,10th & K St NW,65.0,55.0,-10.0,23,-0.4,2.8
2022-07-09,no,10th & K St NW,25.0,35.0,10.0,23,0.4,1.1
2022-07-10,no,10th & K St NW,43.0,39.0,-4.0,23,-0.2,1.9
2022-07-11,yes,10th & K St NW,54.0,57.0,3.0,23,0.1,2.3
2022-07-12,yes,10th & K St NW,58.0,61.0,3.0,23,0.1,2.5
2022-07-13,yes,10th & K St NW,51.0,64.0,13.0,23,0.6,2.2
2022-07-14,yes,10th & K St NW,56.0,58.0,2.0,23,0.1,2.4
2022-07-15,yes,10th & K St NW,54.0,65.0,11.0,23,0.5,2.3
2022-07-16,no,10th & K St NW,34.0,36.0,2.0,23,0.1,1.5
2022-07-17,no,10th & K St NW,36.0,31.0,-5.0,23,-0.2,1.6
2022-07-18,yes,10th & K St NW,45.0,53.0,8.0,23,0.3,2.0
2022-07-19,yes,10th & K St NW,60.0,53.0,-7.0,23,-0.3,2.6
2022-07-20,yes,10th & K St NW,48.0,52.0,4.0,23,0.2,2.1
2022-07-21,yes,10th & K St NW,65.0,61.0,-4.0,23,-0.2,2.8
2022-07-22,yes,10th & K St NW,57.0,61.0,4.0,23,0.2,2.5
2022-07-23,no,10th & K St NW,56.0,56.0,0.0,23,0.0,2.4
2022-07-24,no,10th & K St NW,37.0,36.0,-1.0,23,-0.0,1.6
2022-07-25,yes,10th & K St NW,44.0,42.0,-2.0,23,-0.1,1.9
2022-07-26,yes,10th & K St NW,53.0,56.0,3.0,23,0.1,2.3
2022-07-27,yes,10th & K St NW,62.0,64.0,2.0,23,0.1,2.7
2022-07-28,yes,10th & K St NW,57.0,50.0,-7.0,23,-0.3,2.5
2022-07-29,yes,10th & K St NW,37.0,40.0,3.0,23,0.1,1.6
2022-07-30,no,10th & K St NW,44.0,48.0,4.0,23,0.2,1.9
2022-07-31,no,10th & K St NW,24.0,37.0,13.0,23,0.6,1.0
2022-08-01,yes,10th & K St NW,50.0,46.0,-4.0,23,-0.2,2.2
2022-08-02,yes,10th & K St NW,45.0,43.0,-2.0,23,-0.1,2.0
2022-08-03,yes,10th & K St NW,61.0,57.0,-4.0,23,-0.2,2.7
2022-08-04,yes,10th & K St NW,33.0,33.0,0.0,23,0.0,1.4
2022-08-05,yes,10th & K St NW,27.0,32.0,5.0,23,0.2,1.2
2022-08-06,no,10th & K St NW,50.0,60.0,10.0,23,0.4,2.2
2022-08-07,no,10th & K St NW,43.0,40.0,-3.0,23,-0.1,1.9
2022-08-08,yes,10th & K St NW,42.0,50.0,8.0,23,0.3,1.8
2022-08-09,yes,10th & K St NW,74.0,72.0,-2.0,23,-0.1,3.2
2022-08-10,yes,10th & K St NW,48.0,47.0,-1.0,23,-0.0,2.1
2022-08-11,yes,10th & K St NW,62.0,74.0,12.0,23,0.5,2.7
2022-08-12,yes,10th & K St NW,48.0,40.0,-8.0,23,-0.3,2.1
2022-08-13,no,10th & K St NW,40.0,44.0,4.0,23,0.2,1.7
2022-08-14,no,10th & K St NW,58.0,56.0,-2.0,23,-0.1,2.5
2022-08-15,yes,10th & K St NW,34.0,36.0,2.0,23,0.1,1.5
2022-08-16,yes,10th & K St NW,57.0,61.0,4.0,23,0.2,2.5
2022-08-17,yes,10th & K St NW,71.0,73.0,2.0,23,0.1,3.1
2022-08-18,yes,10th & K St NW,62.0,66.0,4.0,23,0.2,2.7
2022-08-19,yes,10th & K St NW,69.0,70.0,1.0,23,0.0,3.0
2022-08-20,no,10th & K St NW,59.0,52.0,-7.0,23,-0.3,2.6
2022-08-21,no,10th & K St NW,24.0,35.0,11.0,23,0.5,1.0
2022-08-22,yes,10th & K St NW,43.0,47.0,4.0,23,0.2,1.9
2022-08-23,yes,10th & K St NW,64.0,62.0,-2.0,23,-0.1,2.8
2022-08-24,yes,10th & K St NW,66.0,63.0,-3.0,23,-0.1,2.9
2022-08-25,yes,10th & K St NW,48.0,50.0,2.0,23,0.1,2.1
2022-08-26,yes,10th & K St NW,44.0,62.0,18.0,23,0.8,1.9
2022-08-27,no,10th & K St NW,32.0,37.0,5.0,23,0.2,1.4
2022-08-28,no,10th & K St NW,62.0,50.0,-12.0,23,-0.5,2.7
2022-08-29,yes,10th & K St NW,52.0,62.0,10.0,23,0.4,2.3
2022-08-30,yes,10th & K St NW,43.0,44.0,1.0,23,0.0,1.9
2022-08-31,yes,10th & K St NW,55.0,55.0,0.0,23,0.0,2.4
2022-09-01,yes,10th & K St NW,56.0,56.0,0.0,23,0.0,2.4
2022-09-02,yes,10th & K St NW,45.0,59.0,14.0,23,0.6,2.0
2022-09-03,no,10th & K St NW,71.0,73.0,2.0,23,0.1,3.1
2022-09-04,no,10th & K St NW,33.0,45.0,12.0,23,0.5,1.4
2022-09-05,yes,10th & K St NW,22.0,28.0,6.0,23,0.3,1.0
2022-09-06,yes,10th & K St NW,50.0,42.0,-8.0,23,-0.3,2.2
2022-09-07,yes,10th & K St NW,41.0,43.0,2.0,23,0.1,1.8
2022-09-08,yes,10th & K St NW,64.0,62.0,-2.0,23,-0.1,2.8
2022-09-09,yes,10th & K St NW,54.0,56.0,2.0,23,0.1,2.3
2022-09-10,no,10th & K St NW,46.0,53.0,7.0,23,0.3,2.0
2022-09-11,no,10th & K St NW,25.0,20.0,-5.0,23,-0.2,1.1
2022-09-12,yes,10th & K St NW,47.0,45.0,-2.0,23,-0.1,2.0
2022-09-13,yes,10th & K St NW,55.0,52.0,-3.0,23,-0.1,2.4
2022-09-14,yes,10th & K St NW,54.0,64.0,10.0,23,0.4,2.3
2022-09-15,yes,10th & K St NW,53.0,50.0,-3.0,23,-0.1,2.3
2022-09-16,yes,10th & K St NW,52.0,65.0,13.0,23,0.6,2.3
2022-09-17,no,10th & K St NW,53.0,44.0,-9.0,23,-0.4,2.3
2022-09-18,no,10th & K St NW,46.0,48.0,2.0,23,0.1,2.0
2022-09-19,yes,10th & K St NW,52.0,51.0,-1.0,23,-0.0,2.3
2022-09-20,yes,10th & K St NW,56.0,54.0,-2.0,23,-0.1,2.4
2022-09-21,yes,10th & K St NW,55.0,58.0,3.0,23,0.1,2.4
2022-09-22,yes,10th & K St NW,52.0,55.0,3.0,23,0.1,2.3
2022-09-23,yes,10th & K St NW,51.0,52.0,1.0,23,0.0,2.2
2022-09-24,no,10th & K St NW,41.0,54.0,13.0,23,0.6,1.8
2022-09-25,no,10th & K St NW,45.0,34.0,-11.0,23,-0.5,2.0
2022-09-26,yes,10th & K St NW,67.0,66.0,-1.0,23,-0.0,2.9
2022-09-27,yes,10th & K St NW,56.0,50.0,-6.0,23,-0.3,2.4
2022-09-28,yes,10th & K St NW,49.0,49.0,0.0,23,0.0,2.1
2022-09-29,yes,10th & K St NW,60.0,62.0,2.0,23,0.1,2.6
2022-09-30,yes,10th & K St NW,36.0,46.0,10.0,23,0.4,1.6
2022-10-01,no,10th & K St NW,26.0,19.0,-7.0,23,-0.3,1.1
2022-10-02,no,10th & K St NW,9.0,12.0,3.0,23,0.1,0.4
2022-10-03,yes,10th & K St NW,22.0,23.0,1.0,23,0.0,1.0
2022-10-04,yes,10th & K St NW,28.0,23.0,-5.0,23,-0.2,1.2
2022-10-05,yes,10th & K St NW,43.0,50.0,7.0,23,0.3,1.9
2022-10-06,yes,10th & K St NW,45.0,43.0,-2.0,23,-0.1,2.0
2022-10-07,yes,10th & K St NW,37.0,51.0,14.0,23,0.6,1.6
2022-10-08,no,10th & K St NW,15.0,24.0,9.0,23,0.4,0.7
2022-10-09,no,10th & K St NW,40.0,33.0,-7.0,23,-0.3,1.7
2022-10-10,yes,10th & K St NW,38.0,33.0,-5.0,23,-0.2,1.7
2022-10-11,yes,10th & K St NW,46.0,49.0,3.0,23,0.1,2.0
2022-10-12,yes,10th & K St NW,45.0,47.0,2.0,23,0.1,2.0
2022-10-13,yes,10th & K St NW,25.0,21.0,-4.0,23,-0.2,1.1
2022-10-14,yes,10th & K St NW,46.0,53.0,7.0,23,0.3,2.0
2022-10-15,no,10th & K St NW,52.0,56.0,4.0,23,0.2,2.3
2022-10-16,no,10th & K St NW,45.0,45.0,0.0,23,0.0,2.0
2022-10-17,yes,10th & K St NW,48.0,40.0,-8.0,23,-0.3,2.1
2022-10-18,yes,10th & K St NW,43.0,42.0,-1.0,23,-0.0,1.9
2022-10-19,yes,10th & K St NW,48.0,47.0,-1.0,23,-0.0,2.1
2022-10-20,yes,10th & K St NW,39.0,41.0,2.0,23,0.1,1.7
2022-10-21,yes,10th & K St NW,52.0,55.0,3.0,23,0.1,2.3
2022-10-22,no,10th & K St NW,27.0,39.0,12.0,23,0.5,1.2
2022-10-23,no,10th & K St NW,26.0,22.0,-4.0,23,-0.2,1.1
2022-10-24,yes,10th & K St NW,58.0,50.0,-8.0,23,-0.3,2.5
2022-10-25,yes,10th & K St NW,57.0,56.0,-1.0,23,-0.0,2.5
2022-10-26,yes,10th & K St NW,57.0,55.0,-2.0,23,-0.1,2.5
2022-10-27,yes,10th & K St NW,48.0,50.0,2.0,23,0.1,2.1
2022-10-28,yes,10th & K St NW,35.0,49.0,14.0,23,0.6,1.5
2022-10-29,no,10th & K St NW,40.0,43.0,3.0,23,0.1,1.7
2022-10-30,no,10th & K St NW,56.0,54.0,-2.0,23,-0.1,2.4
2022-10-31,yes,10th & K St NW,47.0,41.0,-6.0,23,-0.3,2.0
2022-11-01,yes,10th & K St NW,57.0,54.0,-3.0,23,-0.1,2.5
2022-11-02,yes,10th & K St NW,57.0,60.0,3.0,23,0.1,2.5
2022-11-03,yes,10th & K St NW,38.0,42.0,4.0,23,0.2,1.7
2022-11-04,yes,10th & K St NW,35.0,41.0,6.0,23,0.3,1.5
2022-11-05,no,10th & K St NW,32.0,33.0,1.0,23,0.0,1.4
2022-11-06,no,10th & K St NW,42.0,41.0,-1.0,23,-0.0,1.8
2022-11-07,yes,10th & K St NW,54.0,42.0,-12.0,23,-0.5,2.3
