DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2021-03-26,yes,Jefferson Dr & 14th St SW,77.0,89.0,12.0,23,0.5,3.3
2021-03-27,no,Jefferson Dr & 14th St SW,197.0,191.0,-6.0,23,-0.3,8.6
2021-03-28,no,Jefferson Dr & 14th St SW,37.0,39.0,2.0,23,0.1,1.6
2021-03-29,yes,Jefferson Dr & 14th St SW,81.0,81.0,0.0,23,0.0,3.5
2021-03-30,yes,Jefferson Dr & 14th St SW,133.0,132.0,-1.0,23,-0.0,5.8
2021-03-31,yes,Jefferson Dr & 14th St SW,22.0,23.0,1.0,23,0.0,1.0
2021-04-01,yes,Jefferson Dr & 14th St SW,28.0,48.0,20.0,23,0.9,1.2
2021-04-02,yes,Jefferson Dr & 14th St SW,54.0,73.0,19.0,23,0.8,2.3
2021-04-03,no,Jefferson Dr & 14th St SW,147.0,154.0,7.0,23,0.3,6.4
2021-04-04,no,Jefferson Dr & 14th St SW,154.0,148.0,-6.0,23,-0.3,6.7
2021-04-05,yes,Jefferson Dr & 14th St SW,73.0,74.0,1.0,23,0.0,3.2
2021-04-06,yes,Jefferson Dr & 14th St SW,79.0,76.0,-3.0,23,-0.1,3.4
2021-04-07,yes,Jefferson Dr & 14th St SW,67.0,64.0,-3.0,23,-0.1,2.9
2021-04-08,yes,Jefferson Dr & 14th St SW,61.0,57.0,-4.0,23,-0.2,2.7
2021-04-09,yes,Jefferson Dr & 14th St SW,39.0,44.0,5.0,23,0.2,1.7
2021-04-10,no,Jefferson Dr & 14th St SW,128.0,131.0,3.0,23,0.1,5.6
2021-04-11,no,Jefferson Dr & 14th St SW,91.0,106.0,15.0,23,0.7,4.0
2021-04-12,yes,Jefferson Dr & 14th St SW,17.0,14.0,-3.0,23,-0.1,0.7
2021-04-13,yes,Jefferson Dr & 14th St SW,29.0,35.0,6.0,23,0.3,1.3
2021-04-14,yes,Jefferson Dr & 14th St SW,3.0,2.0,-1.0,23,-0.0,0.1
2021-04-15,yes,Jefferson Dr & 14th St SW,25.0,20.0,-5.0,23,-0.2,1.1
2021-04-16,yes,Jefferson Dr & 14th St SW,25.0,39.0,14.0,23,0.6,1.1
2021-04-17,no,Jefferson Dr & 14th St SW,69.0,86.0,17.0,23,0.7,3.0
2021-04-18,no,Jefferson Dr & 14th St SW,83.0,80.0,-3.0,23,-0.1,3.6
2021-04-19,yes,Jefferson Dr & 14th St SW,19.0,22.0,3.0,23,0.1,0.8
2021-04-20,yes,Jefferson Dr & 14th St SW,36.0,44.0,8.0,23,0.3,1.6
2021-04-21,yes,Jefferson Dr & 14th St SW,9.0,15.0,6.0,23,0.3,0.4
2021-04-22,yes,Jefferson Dr & 14th St SW,16.0,15.0,-1.0,23,-0.0,0.7
2021-04-23,yes,Jefferson Dr & 14th St SW,35.0,41.0,6.0,23,0.3,1.5
2021-04-24,no,Jefferson Dr & 14th St SW,53.0,50.0,-3.0,23,-0.1,2.3
2021-04-25,no,Jefferson Dr & 14th St SW,36.0,51.0,15.0,23,0.7,1.6
2021-04-26,yes,Jefferson Dr & 14th St SW,26.0,30.0,4.0,23,0.2,1.1
2021-04-27,yes,Jefferson Dr & 14th St SW,46.0,39.0,-7.0,23,-0.3,2.0
2021-04-28,yes,Jefferson Dr & 14th St SW,22.0,18.0,-4.0,23,-0.2,1.0
2021-04-29,yes,Jefferson Dr & 14th St SW,19.0,25.0,6.0,23,0.3,0.8
2021-04-30,yes,Jefferson Dr & 14th St SW,19.0,25.0,6.0,23,0.3,0.8
2021-05-01,no,Jefferson Dr & 14th St SW,108.0,104.0,-4.0,23,-0.2,4.7
2021-05-02,no,Jefferson Dr & 14th St SW,80.0,79.0,-1.0,23,-0.0,3.5
2021-05-03,yes,Jefferson Dr & 14th St SW,16.0,10.0,-6.0,23,-0.3,0.7
2021-05-04,yes,Jefferson Dr & 14th St SW,10.0,12.0,2.0,23,0.1,0.4
2021-05-05,yes,Jefferson Dr & 14th St SW,14.0,17.0,3.0,23,0.1,0.6
2021-05-06,yes,Jefferson Dr & 14th St SW,44.0,43.0,-1.0,23,-0.0,1.9
2021-05-07,yes,Jefferson Dr & 14th St SW,9.0,10.0,1.0,23,0.0,0.4
2021-05-08,no,Jefferson Dr & 14th St SW,55.0,55.0,0.0,23,0.0,2.4
2021-05-09,no,Jefferson Dr & 14th St SW,43.0,47.0,4.0,23,0.2,1.9
2021-05-10,yes,Jefferson Dr & 14th St SW,24.0,34.0,10.0,23,0.4,1.0
2021-05-11,yes,Jefferson Dr & 14th St SW,27.0,31.0,4.0,23,0.2,1.2
2021-05-12,yes,Jefferson Dr & 14th St SW,25.0,29.0,4.0,23,0.2,1.1
2021-05-13,yes,Jefferson Dr & 14th St SW,45.0,44.0,-1.0,23,-0.0,2.0
2021-05-14,yes,Jefferson Dr & 14th St SW,50.0,41.0,-9.0,23,-0.4,2.2
2021-05-15,no,Jefferson Dr & 14th St SW,138.0,151.0,13.0,23,0.6,6.0
2021-05-16,no,Jefferson Dr & 14th St SW,44.0,54.0,10.0,23,0.4,1.9
2021-05-17,yes,Jefferson Dr & 14th St SW,54.0,55.0,1.0,23,0.0,2.3
2021-05-18,yes,Jefferson Dr & 14th St SW,57.0,53.0,-4.0,23,-0.2,2.5
