DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2023-11-21,yes,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-11-22,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-11-23,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-11-24,yes,12th & Varnum St NE,3.0,3.0,0.0,15,0.0,0.2
2023-11-25,no,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-11-28,yes,12th & Varnum St NE,3.0,1.0,-2.0,15,-0.1,0.2
2023-11-29,yes,12th & Varnum St NE,0.0,4.0,4.0,15,0.3,0.0
2023-11-30,yes,12th & Varnum St NE,4.0,5.0,1.0,15,0.1,0.3
2023-12-01,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-12-02,no,12th & Varnum St NE,1.0,3.0,2.0,15,0.1,0.1
2023-12-03,no,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-12-04,yes,12th & Varnum St NE,4.0,3.0,-1.0,15,-0.1,0.3
2023-12-05,yes,12th & Varnum St NE,0.0,3.0,3.0,15,0.2,0.0
2023-12-08,yes,12th & Varnum St NE,6.0,3.0,-3.0,15,-0.2,0.4
2023-12-09,no,12th & Varnum St NE,6.0,3.0,-3.0,15,-0.2,0.4
2023-12-12,yes,12th & Varnum St NE,1.0,2.0,1.0,15,0.1,0.1
2023-12-13,yes,12th & Varnum St NE,5.0,5.0,0.0,15,0.0,0.3
2023-12-14,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-12-16,no,12th & Varnum St NE,3.0,3.0,0.0,15,0.0,0.2
2023-12-17,no,12th & Varnum St NE,1.0,2.0,1.0,15,0.1,0.1
2023-12-18,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-12-19,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-12-20,yes,12th & Varnum St NE,3.0,3.0,0.0,15,0.0,0.2
2023-12-21,yes,12th & Varnum St NE,4.0,3.0,-1.0,15,-0.1,0.3
2023-12-22,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-12-25,yes,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-12-29,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
